,FILTER,EXP-TIME,DATE-OBS,XBINNING,IMAGE-NAME
295,R,20.0,2019-06-04T23:41:33,2,JUN/2019-06-04/1998OH_20s_b2x2-298_R.fit
296,R,20.0,2019-06-04T23:41:55,2,JUN/2019-06-04/1998OH_20s_b2x2-299_R.fit
297,R,20.0,2019-06-04T23:42:17,2,JUN/2019-06-04/1998OH_20s_b2x2-300_R.fit
298,R,20.0,2019-06-04T23:42:39,2,JUN/2019-06-04/1998OH_20s_b2x2-301_R.fit
299,R,20.0,2019-06-04T23:43:01,2,JUN/2019-06-04/1998OH_20s_b2x2-302_R.fit
300,R,20.0,2019-06-04T23:43:23,2,JUN/2019-06-04/1998OH_20s_b2x2-303_R.fit
301,R,20.0,2019-06-04T23:43:46,2,JUN/2019-06-04/1998OH_20s_b2x2-304_R.fit
302,R,20.0,2019-06-04T23:44:08,2,JUN/2019-06-04/1998OH_20s_b2x2-305_R.fit
303,R,20.0,2019-06-04T23:44:30,2,JUN/2019-06-04/1998OH_20s_b2x2-306_R.fit
304,R,20.0,2019-06-04T23:44:53,2,JUN/2019-06-04/1998OH_20s_b2x2-307_R.fit
305,R,20.0,2019-06-04T23:45:15,2,JUN/2019-06-04/1998OH_20s_b2x2-308_R.fit
306,R,20.0,2019-06-04T23:45:38,2,JUN/2019-06-04/1998OH_20s_b2x2-309_R.fit
307,R,20.0,2019-06-04T23:46:00,2,JUN/2019-06-04/1998OH_20s_b2x2-310_R.fit
308,R,20.0,2019-06-04T23:46:22,2,JUN/2019-06-04/1998OH_20s_b2x2-311_R.fit
309,R,20.0,2019-06-04T23:46:45,2,JUN/2019-06-04/1998OH_20s_b2x2-312_R.fit
310,R,20.0,2019-06-04T23:47:07,2,JUN/2019-06-04/1998OH_20s_b2x2-313_R.fit
311,R,20.0,2019-06-04T23:47:29,2,JUN/2019-06-04/1998OH_20s_b2x2-314_R.fit
312,R,20.0,2019-06-04T23:47:51,2,JUN/2019-06-04/1998OH_20s_b2x2-315_R.fit
313,R,20.0,2019-06-04T23:48:13,2,JUN/2019-06-04/1998OH_20s_b2x2-316_R.fit
314,R,20.0,2019-06-04T23:48:36,2,JUN/2019-06-04/1998OH_20s_b2x2-317_R.fit
315,R,20.0,2019-06-04T23:48:58,2,JUN/2019-06-04/1998OH_20s_b2x2-318_R.fit
316,R,20.0,2019-06-04T23:49:20,2,JUN/2019-06-04/1998OH_20s_b2x2-319_R.fit
317,R,20.0,2019-06-04T23:49:42,2,JUN/2019-06-04/1998OH_20s_b2x2-320_R.fit
318,R,20.0,2019-06-04T23:50:05,2,JUN/2019-06-04/1998OH_20s_b2x2-321_R.fit
319,R,20.0,2019-06-04T23:50:27,2,JUN/2019-06-04/1998OH_20s_b2x2-322_R.fit
320,R,20.0,2019-06-04T23:50:49,2,JUN/2019-06-04/1998OH_20s_b2x2-323_R.fit
321,R,20.0,2019-06-04T23:51:12,2,JUN/2019-06-04/1998OH_20s_b2x2-324_R.fit
322,R,20.0,2019-06-04T23:51:35,2,JUN/2019-06-04/1998OH_20s_b2x2-325_R.fit
323,R,20.0,2019-06-04T23:51:57,2,JUN/2019-06-04/1998OH_20s_b2x2-326_R.fit
324,R,20.0,2019-06-04T23:52:19,2,JUN/2019-06-04/1998OH_20s_b2x2-327_R.fit
325,R,20.0,2019-06-04T23:52:41,2,JUN/2019-06-04/1998OH_20s_b2x2-328_R.fit
326,R,20.0,2019-06-04T23:53:03,2,JUN/2019-06-04/1998OH_20s_b2x2-329_R.fit
327,R,20.0,2019-06-04T23:53:25,2,JUN/2019-06-04/1998OH_20s_b2x2-330_R.fit
328,R,20.0,2019-06-04T23:53:47,2,JUN/2019-06-04/1998OH_20s_b2x2-331_R.fit
329,R,20.0,2019-06-04T23:54:10,2,JUN/2019-06-04/1998OH_20s_b2x2-332_R.fit
330,R,20.0,2019-06-04T23:54:33,2,JUN/2019-06-04/1998OH_20s_b2x2-333_R.fit
331,R,20.0,2019-06-04T23:58:21,2,JUN/2019-06-04/1998OH_20s_b2x2-334_R.fit
332,R,20.0,2019-06-04T23:58:43,2,JUN/2019-06-04/1998OH_20s_b2x2-335_R.fit
333,R,20.0,2019-06-04T23:59:05,2,JUN/2019-06-04/1998OH_20s_b2x2-336_R.fit
334,R,20.0,2019-06-04T23:59:27,2,JUN/2019-06-04/1998OH_20s_b2x2-337_R.fit
335,R,20.0,2019-06-04T23:59:49,2,JUN/2019-06-04/1998OH_20s_b2x2-338_R.fit
336,R,20.0,2019-06-05T00:00:11,2,JUN/2019-06-04/1998OH_20s_b2x2-339_R.fit
337,R,20.0,2019-06-05T00:00:34,2,JUN/2019-06-04/1998OH_20s_b2x2-340_R.fit
338,R,20.0,2019-06-05T00:00:56,2,JUN/2019-06-04/1998OH_20s_b2x2-341_R.fit
339,R,20.0,2019-06-05T00:01:19,2,JUN/2019-06-04/1998OH_20s_b2x2-342_R.fit
340,R,20.0,2019-06-05T00:01:41,2,JUN/2019-06-04/1998OH_20s_b2x2-343_R.fit
341,R,20.0,2019-06-05T00:02:03,2,JUN/2019-06-04/1998OH_20s_b2x2-344_R.fit
342,R,20.0,2019-06-05T00:02:26,2,JUN/2019-06-04/1998OH_20s_b2x2-345_R.fit
343,R,20.0,2019-06-05T00:02:47,2,JUN/2019-06-04/1998OH_20s_b2x2-346_R.fit
344,R,20.0,2019-06-05T00:03:09,2,JUN/2019-06-04/1998OH_20s_b2x2-347_R.fit
345,R,20.0,2019-06-05T00:03:30,2,JUN/2019-06-04/1998OH_20s_b2x2-348_R.fit
346,R,20.0,2019-06-05T00:03:52,2,JUN/2019-06-04/1998OH_20s_b2x2-349_R.fit
347,R,20.0,2019-06-05T00:04:14,2,JUN/2019-06-04/1998OH_20s_b2x2-350_R.fit
348,R,20.0,2019-06-05T00:04:35,2,JUN/2019-06-04/1998OH_20s_b2x2-351_R.fit
349,R,20.0,2019-06-05T00:04:57,2,JUN/2019-06-04/1998OH_20s_b2x2-352_R.fit
350,R,20.0,2019-06-05T00:05:18,2,JUN/2019-06-04/1998OH_20s_b2x2-353_R.fit
351,R,20.0,2019-06-05T00:05:40,2,JUN/2019-06-04/1998OH_20s_b2x2-354_R.fit
352,R,20.0,2019-06-05T00:06:01,2,JUN/2019-06-04/1998OH_20s_b2x2-355_R.fit
353,R,20.0,2019-06-05T00:06:23,2,JUN/2019-06-04/1998OH_20s_b2x2-356_R.fit
354,R,20.0,2019-06-05T00:06:44,2,JUN/2019-06-04/1998OH_20s_b2x2-357_R.fit
355,R,20.0,2019-06-05T00:07:07,2,JUN/2019-06-04/1998OH_20s_b2x2-358_R.fit
356,R,20.0,2019-06-05T00:12:19,2,JUN/2019-06-04/1998OH_20s_b2x2-359_R.fit
357,R,20.0,2019-06-05T00:12:42,2,JUN/2019-06-04/1998OH_20s_b2x2-360_R.fit
358,R,20.0,2019-06-05T00:13:04,2,JUN/2019-06-04/1998OH_20s_b2x2-361_R.fit
359,R,20.0,2019-06-05T00:13:26,2,JUN/2019-06-04/1998OH_20s_b2x2-362_R.fit
360,R,20.0,2019-06-05T00:13:48,2,JUN/2019-06-04/1998OH_20s_b2x2-363_R.fit
361,R,20.0,2019-06-05T00:14:10,2,JUN/2019-06-04/1998OH_20s_b2x2-364_R.fit
362,R,20.0,2019-06-05T00:14:32,2,JUN/2019-06-04/1998OH_20s_b2x2-365_R.fit
363,R,20.0,2019-06-05T00:14:55,2,JUN/2019-06-04/1998OH_20s_b2x2-366_R.fit
364,R,20.0,2019-06-05T00:15:17,2,JUN/2019-06-04/1998OH_20s_b2x2-367_R.fit
365,R,20.0,2019-06-05T00:15:39,2,JUN/2019-06-04/1998OH_20s_b2x2-368_R.fit
366,R,20.0,2019-06-05T00:16:02,2,JUN/2019-06-04/1998OH_20s_b2x2-369_R.fit
367,R,20.0,2019-06-05T00:16:24,2,JUN/2019-06-04/1998OH_20s_b2x2-370_R.fit
368,R,20.0,2019-06-05T00:16:47,2,JUN/2019-06-04/1998OH_20s_b2x2-371_R.fit
369,R,20.0,2019-06-05T00:17:09,2,JUN/2019-06-04/1998OH_20s_b2x2-372_R.fit
370,R,20.0,2019-06-05T00:17:31,2,JUN/2019-06-04/1998OH_20s_b2x2-373_R.fit
371,R,20.0,2019-06-05T00:17:54,2,JUN/2019-06-04/1998OH_20s_b2x2-374_R.fit
372,R,20.0,2019-06-05T00:18:16,2,JUN/2019-06-04/1998OH_20s_b2x2-375_R.fit
373,R,20.0,2019-06-05T00:18:38,2,JUN/2019-06-04/1998OH_20s_b2x2-376_R.fit
374,R,20.0,2019-06-05T00:19:00,2,JUN/2019-06-04/1998OH_20s_b2x2-377_R.fit
375,R,20.0,2019-06-05T00:19:22,2,JUN/2019-06-04/1998OH_20s_b2x2-378_R.fit
376,R,20.0,2019-06-05T00:19:44,2,JUN/2019-06-04/1998OH_20s_b2x2-379_R.fit
377,R,20.0,2019-06-05T00:20:06,2,JUN/2019-06-04/1998OH_20s_b2x2-380_R.fit
378,R,20.0,2019-06-05T00:20:27,2,JUN/2019-06-04/1998OH_20s_b2x2-381_R.fit
379,R,20.0,2019-06-05T00:20:49,2,JUN/2019-06-04/1998OH_20s_b2x2-382_R.fit
380,R,20.0,2019-06-05T00:21:10,2,JUN/2019-06-04/1998OH_20s_b2x2-383_R.fit
381,R,20.0,2019-06-05T00:21:32,2,JUN/2019-06-04/1998OH_20s_b2x2-384_R.fit
382,R,20.0,2019-06-05T00:21:53,2,JUN/2019-06-04/1998OH_20s_b2x2-385_R.fit
383,R,20.0,2019-06-05T00:22:15,2,JUN/2019-06-04/1998OH_20s_b2x2-386_R.fit
384,R,20.0,2019-06-05T00:22:36,2,JUN/2019-06-04/1998OH_20s_b2x2-387_R.fit
385,R,20.0,2019-06-05T00:22:58,2,JUN/2019-06-04/1998OH_20s_b2x2-388_R.fit
386,R,20.0,2019-06-05T00:23:20,2,JUN/2019-06-04/1998OH_20s_b2x2-389_R.fit
387,R,20.0,2019-06-05T00:23:41,2,JUN/2019-06-04/1998OH_20s_b2x2-390_R.fit
388,R,20.0,2019-06-05T00:24:03,2,JUN/2019-06-04/1998OH_20s_b2x2-391_R.fit
389,R,20.0,2019-06-05T00:24:25,2,JUN/2019-06-04/1998OH_20s_b2x2-392_R.fit
390,R,20.0,2019-06-05T00:24:46,2,JUN/2019-06-04/1998OH_20s_b2x2-393_R.fit
391,R,20.0,2019-06-05T00:25:08,2,JUN/2019-06-04/1998OH_20s_b2x2-394_R.fit
392,R,20.0,2019-06-05T00:25:29,2,JUN/2019-06-04/1998OH_20s_b2x2-395_R.fit
393,R,20.0,2019-06-05T00:25:51,2,JUN/2019-06-04/1998OH_20s_b2x2-396_R.fit
394,R,20.0,2019-06-05T00:26:12,2,JUN/2019-06-04/1998OH_20s_b2x2-397_R.fit
395,R,20.0,2019-06-05T00:26:34,2,JUN/2019-06-04/1998OH_20s_b2x2-398_R.fit
396,R,20.0,2019-06-05T00:26:56,2,JUN/2019-06-04/1998OH_20s_b2x2-399_R.fit
397,R,20.0,2019-06-05T00:27:17,2,JUN/2019-06-04/1998OH_20s_b2x2-400_R.fit
398,R,20.0,2019-06-05T00:27:39,2,JUN/2019-06-04/1998OH_20s_b2x2-401_R.fit
399,R,20.0,2019-06-05T00:28:01,2,JUN/2019-06-04/1998OH_20s_b2x2-402_R.fit
400,R,20.0,2019-06-05T00:28:22,2,JUN/2019-06-04/1998OH_20s_b2x2-403_R.fit
401,R,20.0,2019-06-05T00:28:44,2,JUN/2019-06-04/1998OH_20s_b2x2-404_R.fit
402,R,20.0,2019-06-05T00:29:05,2,JUN/2019-06-04/1998OH_20s_b2x2-405_R.fit
403,R,20.0,2019-06-05T00:29:27,2,JUN/2019-06-04/1998OH_20s_b2x2-406_R.fit
404,R,20.0,2019-06-05T00:29:49,2,JUN/2019-06-04/1998OH_20s_b2x2-407_R.fit
405,R,20.0,2019-06-05T00:30:10,2,JUN/2019-06-04/1998OH_20s_b2x2-408_R.fit
406,R,20.0,2019-06-05T00:30:32,2,JUN/2019-06-04/1998OH_20s_b2x2-409_R.fit
407,R,20.0,2019-06-05T00:30:54,2,JUN/2019-06-04/1998OH_20s_b2x2-410_R.fit
408,R,20.0,2019-06-05T00:31:15,2,JUN/2019-06-04/1998OH_20s_b2x2-411_R.fit
409,R,20.0,2019-06-05T00:31:37,2,JUN/2019-06-04/1998OH_20s_b2x2-412_R.fit
410,R,20.0,2019-06-05T00:31:58,2,JUN/2019-06-04/1998OH_20s_b2x2-413_R.fit
411,R,20.0,2019-06-05T00:32:20,2,JUN/2019-06-04/1998OH_20s_b2x2-414_R.fit
412,R,20.0,2019-06-05T00:32:42,2,JUN/2019-06-04/1998OH_20s_b2x2-415_R.fit
413,R,20.0,2019-06-05T00:33:03,2,JUN/2019-06-04/1998OH_20s_b2x2-416_R.fit
414,R,20.0,2019-06-05T00:33:25,2,JUN/2019-06-04/1998OH_20s_b2x2-417_R.fit
415,R,20.0,2019-06-05T00:33:46,2,JUN/2019-06-04/1998OH_20s_b2x2-418_R.fit
416,R,20.0,2019-06-05T00:34:08,2,JUN/2019-06-04/1998OH_20s_b2x2-419_R.fit
417,R,20.0,2019-06-05T00:34:29,2,JUN/2019-06-04/1998OH_20s_b2x2-420_R.fit
418,R,20.0,2019-06-05T00:34:51,2,JUN/2019-06-04/1998OH_20s_b2x2-421_R.fit
419,R,20.0,2019-06-05T00:35:13,2,JUN/2019-06-04/1998OH_20s_b2x2-422_R.fit
420,R,20.0,2019-06-05T00:35:34,2,JUN/2019-06-04/1998OH_20s_b2x2-423_R.fit
421,R,20.0,2019-06-05T00:35:56,2,JUN/2019-06-04/1998OH_20s_b2x2-424_R.fit
422,R,20.0,2019-06-05T00:36:17,2,JUN/2019-06-04/1998OH_20s_b2x2-425_R.fit
423,R,20.0,2019-06-05T00:36:39,2,JUN/2019-06-04/1998OH_20s_b2x2-426_R.fit
424,R,20.0,2019-06-05T00:37:00,2,JUN/2019-06-04/1998OH_20s_b2x2-427_R.fit
425,R,20.0,2019-06-05T00:37:22,2,JUN/2019-06-04/1998OH_20s_b2x2-428_R.fit
426,R,20.0,2019-06-05T00:37:43,2,JUN/2019-06-04/1998OH_20s_b2x2-429_R.fit
427,R,20.0,2019-06-05T00:38:05,2,JUN/2019-06-04/1998OH_20s_b2x2-430_R.fit
428,R,20.0,2019-06-05T00:38:27,2,JUN/2019-06-04/1998OH_20s_b2x2-431_R.fit
429,R,20.0,2019-06-05T00:38:48,2,JUN/2019-06-04/1998OH_20s_b2x2-432_R.fit
430,R,20.0,2019-06-05T00:39:10,2,JUN/2019-06-04/1998OH_20s_b2x2-433_R.fit
431,R,20.0,2019-06-05T00:39:31,2,JUN/2019-06-04/1998OH_20s_b2x2-434_R.fit
432,R,20.0,2019-06-05T00:39:53,2,JUN/2019-06-04/1998OH_20s_b2x2-435_R.fit
433,R,20.0,2019-06-05T00:40:14,2,JUN/2019-06-04/1998OH_20s_b2x2-436_R.fit
434,R,20.0,2019-06-05T00:40:36,2,JUN/2019-06-04/1998OH_20s_b2x2-437_R.fit
435,R,20.0,2019-06-05T00:40:57,2,JUN/2019-06-04/1998OH_20s_b2x2-438_R.fit
436,R,20.0,2019-06-05T00:41:19,2,JUN/2019-06-04/1998OH_20s_b2x2-439_R.fit
437,R,20.0,2019-06-05T00:41:41,2,JUN/2019-06-04/1998OH_20s_b2x2-440_R.fit
438,R,20.0,2019-06-05T00:42:02,2,JUN/2019-06-04/1998OH_20s_b2x2-441_R.fit
439,R,20.0,2019-06-05T00:42:24,2,JUN/2019-06-04/1998OH_20s_b2x2-442_R.fit
440,R,20.0,2019-06-05T00:42:45,2,JUN/2019-06-04/1998OH_20s_b2x2-443_R.fit
441,R,20.0,2019-06-05T00:43:07,2,JUN/2019-06-04/1998OH_20s_b2x2-444_R.fit
442,R,20.0,2019-06-05T00:43:28,2,JUN/2019-06-04/1998OH_20s_b2x2-445_R.fit
443,R,20.0,2019-06-05T00:43:50,2,JUN/2019-06-04/1998OH_20s_b2x2-446_R.fit
444,R,20.0,2019-06-05T00:44:11,2,JUN/2019-06-04/1998OH_20s_b2x2-447_R.fit
445,R,20.0,2019-06-05T00:44:33,2,JUN/2019-06-04/1998OH_20s_b2x2-448_R.fit
446,R,20.0,2019-06-05T00:44:55,2,JUN/2019-06-04/1998OH_20s_b2x2-449_R.fit
447,R,20.0,2019-06-05T00:45:16,2,JUN/2019-06-04/1998OH_20s_b2x2-450_R.fit
448,R,20.0,2019-06-05T00:45:38,2,JUN/2019-06-04/1998OH_20s_b2x2-451_R.fit
449,R,20.0,2019-06-05T00:46:00,2,JUN/2019-06-04/1998OH_20s_b2x2-452_R.fit
450,R,20.0,2019-06-05T00:46:21,2,JUN/2019-06-04/1998OH_20s_b2x2-453_R.fit
451,R,20.0,2019-06-05T00:46:43,2,JUN/2019-06-04/1998OH_20s_b2x2-454_R.fit
452,R,20.0,2019-06-05T00:47:04,2,JUN/2019-06-04/1998OH_20s_b2x2-455_R.fit
453,R,20.0,2019-06-05T00:47:25,2,JUN/2019-06-04/1998OH_20s_b2x2-456_R.fit
454,R,20.0,2019-06-05T00:47:47,2,JUN/2019-06-04/1998OH_20s_b2x2-457_R.fit
455,R,20.0,2019-06-05T00:48:09,2,JUN/2019-06-04/1998OH_20s_b2x2-458_R.fit
456,R,20.0,2019-06-05T00:48:31,2,JUN/2019-06-04/1998OH_20s_b2x2-459_R.fit
457,R,20.0,2019-06-05T00:48:53,2,JUN/2019-06-04/1998OH_20s_b2x2-460_R.fit
458,R,20.0,2019-06-05T00:49:14,2,JUN/2019-06-04/1998OH_20s_b2x2-461_R.fit
459,R,20.0,2019-06-05T00:49:36,2,JUN/2019-06-04/1998OH_20s_b2x2-462_R.fit
460,R,20.0,2019-06-05T00:49:57,2,JUN/2019-06-04/1998OH_20s_b2x2-463_R.fit
461,R,20.0,2019-06-05T00:50:19,2,JUN/2019-06-04/1998OH_20s_b2x2-464_R.fit
462,R,20.0,2019-06-05T00:50:40,2,JUN/2019-06-04/1998OH_20s_b2x2-465_R.fit
463,R,20.0,2019-06-05T00:51:02,2,JUN/2019-06-04/1998OH_20s_b2x2-466_R.fit
464,R,20.0,2019-06-05T00:51:23,2,JUN/2019-06-04/1998OH_20s_b2x2-467_R.fit
465,R,20.0,2019-06-05T00:51:45,2,JUN/2019-06-04/1998OH_20s_b2x2-468_R.fit
466,R,20.0,2019-06-05T00:52:06,2,JUN/2019-06-04/1998OH_20s_b2x2-469_R.fit
467,R,20.0,2019-06-05T00:52:28,2,JUN/2019-06-04/1998OH_20s_b2x2-470_R.fit
468,R,20.0,2019-06-05T00:52:49,2,JUN/2019-06-04/1998OH_20s_b2x2-471_R.fit
469,R,20.0,2019-06-05T00:53:11,2,JUN/2019-06-04/1998OH_20s_b2x2-472_R.fit
470,R,20.0,2019-06-05T00:53:32,2,JUN/2019-06-04/1998OH_20s_b2x2-473_R.fit
471,R,20.0,2019-06-05T00:53:54,2,JUN/2019-06-04/1998OH_20s_b2x2-474_R.fit
472,R,20.0,2019-06-05T00:54:15,2,JUN/2019-06-04/1998OH_20s_b2x2-475_R.fit
473,R,20.0,2019-06-05T00:54:37,2,JUN/2019-06-04/1998OH_20s_b2x2-476_R.fit
474,R,20.0,2019-06-05T00:54:58,2,JUN/2019-06-04/1998OH_20s_b2x2-477_R.fit
475,R,20.0,2019-06-05T00:55:20,2,JUN/2019-06-04/1998OH_20s_b2x2-478_R.fit
476,R,20.0,2019-06-05T00:55:42,2,JUN/2019-06-04/1998OH_20s_b2x2-479_R.fit
477,R,20.0,2019-06-05T00:56:03,2,JUN/2019-06-04/1998OH_20s_b2x2-480_R.fit
478,R,20.0,2019-06-05T00:56:25,2,JUN/2019-06-04/1998OH_20s_b2x2-481_R.fit
479,R,20.0,2019-06-05T00:56:46,2,JUN/2019-06-04/1998OH_20s_b2x2-482_R.fit
480,R,20.0,2019-06-05T00:57:08,2,JUN/2019-06-04/1998OH_20s_b2x2-483_R.fit
481,R,20.0,2019-06-05T00:57:29,2,JUN/2019-06-04/1998OH_20s_b2x2-484_R.fit
482,R,20.0,2019-06-05T00:57:51,2,JUN/2019-06-04/1998OH_20s_b2x2-485_R.fit
483,R,20.0,2019-06-05T00:58:12,2,JUN/2019-06-04/1998OH_20s_b2x2-486_R.fit
484,R,20.0,2019-06-05T00:58:34,2,JUN/2019-06-04/1998OH_20s_b2x2-487_R.fit
485,R,20.0,2019-06-05T00:58:55,2,JUN/2019-06-04/1998OH_20s_b2x2-488_R.fit
486,R,20.0,2019-06-05T00:59:17,2,JUN/2019-06-04/1998OH_20s_b2x2-489_R.fit
487,R,20.0,2019-06-05T00:59:38,2,JUN/2019-06-04/1998OH_20s_b2x2-490_R.fit
488,R,20.0,2019-06-05T01:00:00,2,JUN/2019-06-04/1998OH_20s_b2x2-491_R.fit
489,R,20.0,2019-06-05T01:00:22,2,JUN/2019-06-04/1998OH_20s_b2x2-492_R.fit
490,R,20.0,2019-06-05T01:00:43,2,JUN/2019-06-04/1998OH_20s_b2x2-493_R.fit
491,R,20.0,2019-06-05T01:01:05,2,JUN/2019-06-04/1998OH_20s_b2x2-494_R.fit
492,R,20.0,2019-06-05T01:01:26,2,JUN/2019-06-04/1998OH_20s_b2x2-495_R.fit
493,R,20.0,2019-06-05T01:01:48,2,JUN/2019-06-04/1998OH_20s_b2x2-496_R.fit
494,R,20.0,2019-06-05T01:02:11,2,JUN/2019-06-04/1998OH_20s_b2x2-497_R.fit
495,R,20.0,2019-06-05T01:02:34,2,JUN/2019-06-04/1998OH_20s_b2x2-498_R.fit
496,R,20.0,2019-06-05T01:02:56,2,JUN/2019-06-04/1998OH_20s_b2x2-499_R.fit
497,R,20.0,2019-06-05T01:03:18,2,JUN/2019-06-04/1998OH_20s_b2x2-500_R.fit
498,R,20.0,2019-06-05T01:03:41,2,JUN/2019-06-04/1998OH_20s_b2x2-501_R.fit
499,R,20.0,2019-06-05T01:04:03,2,JUN/2019-06-04/1998OH_20s_b2x2-502_R.fit
500,R,20.0,2019-06-05T01:04:25,2,JUN/2019-06-04/1998OH_20s_b2x2-503_R.fit
501,R,20.0,2019-06-05T01:04:48,2,JUN/2019-06-04/1998OH_20s_b2x2-504_R.fit
502,R,20.0,2019-06-05T01:05:10,2,JUN/2019-06-04/1998OH_20s_b2x2-505_R.fit
503,R,20.0,2019-06-05T01:05:33,2,JUN/2019-06-04/1998OH_20s_b2x2-506_R.fit
504,R,20.0,2019-06-05T01:05:55,2,JUN/2019-06-04/1998OH_20s_b2x2-507_R.fit
505,R,20.0,2019-06-05T01:06:17,2,JUN/2019-06-04/1998OH_20s_b2x2-508_R.fit
506,R,20.0,2019-06-05T01:06:38,2,JUN/2019-06-04/1998OH_20s_b2x2-509_R.fit
507,R,20.0,2019-06-05T01:07:00,2,JUN/2019-06-04/1998OH_20s_b2x2-510_R.fit
508,R,20.0,2019-06-05T01:07:22,2,JUN/2019-06-04/1998OH_20s_b2x2-511_R.fit
509,R,20.0,2019-06-05T01:07:44,2,JUN/2019-06-04/1998OH_20s_b2x2-512_R.fit
510,R,20.0,2019-06-05T01:08:06,2,JUN/2019-06-04/1998OH_20s_b2x2-513_R.fit
511,R,20.0,2019-06-05T01:08:29,2,JUN/2019-06-04/1998OH_20s_b2x2-514_R.fit
512,R,20.0,2019-06-05T01:08:51,2,JUN/2019-06-04/1998OH_20s_b2x2-515_R.fit
513,R,20.0,2019-06-05T01:09:14,2,JUN/2019-06-04/1998OH_20s_b2x2-516_R.fit
514,R,20.0,2019-06-05T01:09:37,2,JUN/2019-06-04/1998OH_20s_b2x2-517_R.fit
515,R,20.0,2019-06-05T01:09:59,2,JUN/2019-06-04/1998OH_20s_b2x2-518_R.fit
516,R,20.0,2019-06-05T01:10:21,2,JUN/2019-06-04/1998OH_20s_b2x2-519_R.fit
517,R,20.0,2019-06-05T01:10:42,2,JUN/2019-06-04/1998OH_20s_b2x2-520_R.fit
518,R,20.0,2019-06-05T01:11:04,2,JUN/2019-06-04/1998OH_20s_b2x2-521_R.fit
519,R,20.0,2019-06-05T01:11:25,2,JUN/2019-06-04/1998OH_20s_b2x2-522_R.fit
520,R,20.0,2019-06-05T01:11:47,2,JUN/2019-06-04/1998OH_20s_b2x2-523_R.fit
521,R,20.0,2019-06-05T01:12:09,2,JUN/2019-06-04/1998OH_20s_b2x2-524_R.fit
522,R,20.0,2019-06-05T01:12:31,2,JUN/2019-06-04/1998OH_20s_b2x2-525_R.fit
523,R,20.0,2019-06-05T01:12:52,2,JUN/2019-06-04/1998OH_20s_b2x2-526_R.fit
524,R,20.0,2019-06-05T01:13:14,2,JUN/2019-06-04/1998OH_20s_b2x2-527_R.fit
525,R,20.0,2019-06-05T01:13:35,2,JUN/2019-06-04/1998OH_20s_b2x2-528_R.fit
526,R,20.0,2019-06-05T01:13:57,2,JUN/2019-06-04/1998OH_20s_b2x2-529_R.fit
527,R,20.0,2019-06-05T01:14:19,2,JUN/2019-06-04/1998OH_20s_b2x2-530_R.fit
528,R,20.0,2019-06-05T01:14:40,2,JUN/2019-06-04/1998OH_20s_b2x2-531_R.fit
529,R,20.0,2019-06-05T01:15:02,2,JUN/2019-06-04/1998OH_20s_b2x2-532_R.fit
530,R,20.0,2019-06-05T01:15:24,2,JUN/2019-06-04/1998OH_20s_b2x2-533_R.fit
531,R,20.0,2019-06-05T01:15:46,2,JUN/2019-06-04/1998OH_20s_b2x2-534_R.fit
532,R,20.0,2019-06-05T01:16:07,2,JUN/2019-06-04/1998OH_20s_b2x2-535_R.fit
533,R,20.0,2019-06-05T01:16:29,2,JUN/2019-06-04/1998OH_20s_b2x2-536_R.fit
534,R,20.0,2019-06-05T01:16:51,2,JUN/2019-06-04/1998OH_20s_b2x2-537_R.fit
535,R,20.0,2019-06-05T01:17:12,2,JUN/2019-06-04/1998OH_20s_b2x2-538_R.fit
536,R,20.0,2019-06-05T01:17:34,2,JUN/2019-06-04/1998OH_20s_b2x2-539_R.fit
537,R,20.0,2019-06-05T01:17:56,2,JUN/2019-06-04/1998OH_20s_b2x2-540_R.fit
538,R,20.0,2019-06-05T01:18:17,2,JUN/2019-06-04/1998OH_20s_b2x2-541_R.fit
539,R,20.0,2019-06-05T01:18:39,2,JUN/2019-06-04/1998OH_20s_b2x2-542_R.fit
540,R,20.0,2019-06-05T01:19:01,2,JUN/2019-06-04/1998OH_20s_b2x2-543_R.fit
541,R,20.0,2019-06-05T01:19:24,2,JUN/2019-06-04/1998OH_20s_b2x2-544_R.fit
542,R,20.0,2019-06-05T01:19:48,2,JUN/2019-06-04/1998OH_20s_b2x2-545_R.fit
543,R,20.0,2019-06-05T01:20:10,2,JUN/2019-06-04/1998OH_20s_b2x2-546_R.fit
544,R,20.0,2019-06-05T01:20:34,2,JUN/2019-06-04/1998OH_20s_b2x2-547_R.fit
545,R,20.0,2019-06-05T01:20:56,2,JUN/2019-06-04/1998OH_20s_b2x2-548_R.fit
546,R,20.0,2019-06-05T01:21:17,2,JUN/2019-06-04/1998OH_20s_b2x2-549_R.fit
547,R,20.0,2019-06-05T01:21:39,2,JUN/2019-06-04/1998OH_20s_b2x2-550_R.fit
548,R,20.0,2019-06-05T01:22:01,2,JUN/2019-06-04/1998OH_20s_b2x2-551_R.fit
549,R,20.0,2019-06-05T01:22:22,2,JUN/2019-06-04/1998OH_20s_b2x2-552_R.fit
550,R,20.0,2019-06-05T01:22:44,2,JUN/2019-06-04/1998OH_20s_b2x2-553_R.fit
551,R,20.0,2019-06-05T01:23:06,2,JUN/2019-06-04/1998OH_20s_b2x2-554_R.fit
552,R,20.0,2019-06-05T01:23:27,2,JUN/2019-06-04/1998OH_20s_b2x2-555_R.fit
